"","Total.VolumeA","Speed_KM","OccupancyA"
"4940",1032,106,-1
"4941",1176,111,-1
"4942",1014,109,-1
"4943",936,105,-1
"4944",954,101,-1
"4945",702,111,-1
"4946",750,108,-1
"4947",918,108,-1
"4948",1008,105,-1
"4949",936,105,-1
"4950",978,98,-1
"4951",840,101,-1
"4952",762,108,-1
"4953",936,109,-1
"4954",858,105,-1
"4955",1170,105,-1
"4956",798,106,-1
"4957",942,105,-1
"4958",672,108,-1
"4959",984,105,-1
"4960",822,108,-1
"4961",1002,105,-1
"4962",1092,108,-1
"4963",978,108,-1
"4964",1098,109,-1
"4965",846,108,-1
"4966",1074,109,-1
"4967",1032,106,-1
"4968",1080,106,-1
"4969",972,106,-1
"4970",984,103,-1
"4971",1068,108,-1
"4972",810,105,-1
"4973",930,108,-1
"4974",978,108,-1
"4975",1242,108,-1
"4976",1080,92,-1
"4977",1206,92,-1
"4978",1248,106,-1
"4979",1110,106,-1
"4980",1074,111,-1
"4981",840,109,-1
"4982",1104,108,-1
"4983",852,108,-1
"4984",780,106,-1
"4985",1182,108,-1
"4986",546,105,-1
"4987",1002,106,-1
"4988",1182,106,-1
"4989",1230,106,-1
"4990",1230,109,-1
"4991",948,111,-1
"4992",1188,113,-1
"4993",1248,111,-1
"4994",894,113,-1
"4995",684,113,-1
"4996",984,108,-1
"4997",906,108,-1
"4998",1242,108,-1
"4999",1026,109,-1
"5000",1110,109,-1
"5001",990,108,-1
"5002",642,108,-1
"5003",918,108,-1
"5004",870,109,-1
"5005",702,111,-1
"5006",480,111,-1
"5007",588,109,-1
"5008",660,113,-1
"5009",1098,109,-1
"5010",1716,109,-1
"5011",1806,109,-1
"5012",1758,106,-1
"5013",1536,85,-1
"5014",1200,77,-1
"5015",2064,88,-1
"5016",1230,88,-1
"5017",2052,92,-1
"5018",1674,90,-1
"5019",2016,79,-1
"5020",1392,42,-1
"5021",1722,47,-1
"5022",1212,37,-1
"5023",1656,51,-1
"5024",1452,43,-1
"5025",1794,55,-1
"5026",1806,71,-1
"5027",1512,45,-1
"5028",1584,56,-1
"5029",1188,26,-1
"5030",1146,35,-1
"5031",1464,37,-1
"5032",1578,50,-1
"5033",1284,29,-1
"5034",1530,47,-1
"5035",1374,31,-1
"5036",1230,47,-1
"5037",1560,51,-1
"5038",1164,48,-1
"5039",1200,84,-1
"5040",1464,103,-1
"5041",1416,105,-1
"5042",1116,103,-1
"5043",1230,106,-1
"5044",1182,106,-1
"5045",1140,106,-1
"5046",1104,108,-1
"5047",804,108,-1
"5048",744,106,-1
"5049",996,101,-1
"5050",1002,106,-1
"5051",1086,103,-1
"5052",1338,103,-1
"5053",1266,109,-1
"5054",1194,109,-1
"5055",1284,108,-1
"5056",1044,106,-1
"5057",1134,105,-1
"5058",1140,105,-1
"5059",1062,108,-1
"5060",1122,105,-1
"5061",1128,111,-1
"5062",1320,106,-1
"5063",1242,109,-1
"5064",1134,109,-1
"5065",1092,109,-1
"5066",1008,106,-1
"5067",1116,109,-1
"5068",918,108,-1
"5069",996,108,-1
"5070",786,106,-1
"5071",996,106,-1
"5072",846,108,-1
"5073",1170,111,-1
"5074",990,111,-1
"5075",1308,113,-1
"5076",1170,109,-1
"5077",1182,109,-1
"5078",1104,106,-1
"5079",1254,108,-1
"5080",1152,109,-1
"5081",1038,108,-1
"5082",1140,103,-1
"5083",1152,106,-1
"5084",1110,106,-1
"5085",912,109,-1
"5086",1212,108,-1
"5087",1200,106,-1
"5088",942,113,-1
"5089",1044,109,-1
"5090",1128,108,-1
"5091",888,109,-1
"5092",714,108,-1
"5093",816,103,-1
"5094",786,108,-1
"5095",852,108,-1
"5096",960,106,-1
"5097",954,109,-1
"5098",942,108,-1
"5099",1428,108,-1
"5100",990,105,-1
"5101",1176,105,-1
"5102",1170,113,-1
"5103",972,109,-1
"5104",1134,109,-1
"5105",1176,111,-1
"5106",1194,108,-1
"5107",972,106,-1
"5108",1206,108,-1
"5109",1194,108,-1
"5110",1218,106,-1
"5111",1194,108,-1
"5112",1224,111,-1
"5113",990,106,-1
"5114",1236,106,-1
"5115",990,108,-1
"5116",1206,108,-1
"5117",834,111,-1
"5118",1008,109,-1
"5119",972,108,-1
"5120",1374,108,-1
"5121",1248,109,-1
"5122",1050,105,-1
"5123",1332,105,-1
"5124",936,108,-1
"5125",1320,106,-1
"5126",1122,108,-1
"5127",1248,106,-1
"5128",1212,109,-1
"5129",1152,113,-1
"5130",1188,111,-1
"5131",1110,103,-1
"5132",1230,108,-1
"5133",1236,108,-1
"5134",930,111,-1
"5135",1386,108,-1
"5136",1116,108,-1
"5137",882,108,-1
"5138",1086,108,-1
"5139",1146,108,-1
"5140",1200,105,-1
"5141",1194,108,-1
"5142",900,111,-1
"5143",1146,109,-1
"5144",1074,113,-1
"5145",588,109,-1
"5146",990,109,-1
"5147",966,111,-1
"5148",720,108,-1
"5149",1050,113,-1
"5150",1080,111,-1
"5151",966,111,-1
"5152",786,113,-1
"5153",960,113,-1
"5154",666,111,-1
"5155",588,111,-1
"5156",720,111,-1
"5157",654,109,-1
"5158",1428,111,-1
"5159",1512,109,-1
"5160",1356,108,-1
"5161",1602,108,-1
"5162",2088,108,-1
"5163",1344,106,-1
"5164",1692,105,-1
"5165",1608,101,-1
"5166",1770,103,-1
"5167",1734,103,-1
"5168",1812,106,-1
"5169",1620,106,-1
"5170",1428,106,-1
"5171",1398,106,-1
"5172",1584,101,-1
"5173",1158,98,-1
"5174",1806,103,-1
"5175",1842,97,-1
"5176",1698,105,-1
"5177",1746,109,-1
"5178",1548,103,-1
"5179",1410,108,-1
"5180",1236,108,-1
"5181",1368,106,-1
"5182",1182,108,-1
"5183",1368,108,-1
"5184",1332,108,-1
"5185",1428,106,-1
"5186",1626,108,-1
"5187",1188,106,-1
"5188",1398,106,-1
"5189",1080,108,-1
"5190",1248,109,-1
"5191",1350,109,-1
"5192",1050,111,-1
"5193",1362,108,-1
"5194",1428,108,-1
"5195",1086,108,-1
"5196",1362,106,-1
"5197",1356,108,-1
"5198",1296,105,-1
"5199",1368,108,-1
"5200",1170,105,-1
"5201",1428,109,-1
"5202",1092,109,-1
"5203",1470,106,-1
"5204",1272,106,-1
"5205",1242,105,-1
"5206",1110,103,-1
"5207",636,103,-1
"5208",1122,106,-1
"5209",906,108,-1
"5210",1266,106,-1
"5211",1080,108,-1
"5212",912,108,-1
"5213",756,106,-1
"5214",972,108,-1
"5215",1056,103,-1
"5216",1128,106,-1
"5217",996,108,-1
"5218",1176,106,-1
"5219",1206,101,-1
"5220",960,106,-1
"5221",810,100,-1
"5222",1038,101,-1
"5223",1032,105,-1
"5224",984,101,-1
"5225",864,103,-1
"5226",1056,106,-1
"5227",906,103,-1
"5228",1050,103,-1
"5229",1032,108,-1
"5230",1026,108,-1
"5231",1158,106,-1
"5232",1176,100,-1
"5233",924,108,-1
"5234",954,106,-1
"5235",630,106,-1
"5236",1194,108,-1
"5237",834,106,-1
"5238",1134,108,-1
"5239",1080,106,-1
"5240",930,108,-1
"5241",1338,106,-1
"5242",1116,109,-1
"5243",912,109,-1
"5244",1158,111,-1
"5245",1266,111,-1
"5246",1296,109,-1
"5247",1098,105,-1
"5248",1014,108,-1
"5249",1068,106,-1
"5250",1080,106,-1
"5251",1176,111,-1
"5252",1056,109,-1
"5253",1218,111,-1
"5254",1110,111,-1
"5255",1056,113,-1
"5256",1164,111,-1
"5257",882,109,-1
"5258",1212,111,-1
"5259",1212,109,-1
"5260",1188,113,-1
"5261",1230,113,-1
"5262",894,105,-1
"5263",1182,113,-1
"5264",1056,113,-1
"5265",1224,109,-1
"5266",936,111,-1
"5267",834,111,-1
"5268",1104,111,-1
"5269",1248,111,-1
"5270",1326,114,-1
"5271",1068,111,-1
"5272",966,114,-1
"5273",912,111,-1
"5274",1080,111,-1
"5275",996,114,-1
"5276",1002,109,-1
"5277",1038,111,-1
"5278",990,113,-1
"5279",990,113,-1
"5280",810,108,-1
"5281",888,113,-1
"5282",894,113,-1
"5283",882,113,-1
"5284",834,113,-1
"5285",570,111,-1
"5286",1632,109,-1
"5287",1710,108,-1
"5288",1962,106,-1
"5289",2142,103,-1
"5290",2244,98,-1
"5291",1908,101,-1
"5292",2028,98,-1
"5293",1926,101,-1
"5294",1950,108,-1
"5295",1878,103,-1
"5296",1656,105,-1
"5297",1620,106,-1
"5298",1740,108,-1
"5299",1824,108,-1
"5300",1980,103,-1
"5301",1848,100,-1
"5302",1674,80,-1
"5303",1482,61,-1
"5304",1146,48,-1
"5305",1578,50,-1
"5306",1278,48,-1
"5307",1026,53,-1
"5308",1434,40,-1
"5309",1452,43,-1
"5310",1164,53,-1
"5311",1368,68,-1
"5312",1140,77,-1
"5313",1410,77,-1
"5314",1320,98,-1
"5315",888,108,-1
"5316",1530,106,-1
"5317",1542,106,-1
"5318",1638,106,-1
"5319",1434,106,-1
"5320",1470,108,-1
"5321",1356,108,-1
"5322",1254,105,-1
"5323",1242,108,-1
"5324",1338,108,-1
"5325",1296,106,-1
"5326",1284,105,-1
"5327",1302,105,-1
"5328",1224,105,-1
"5329",1080,103,-1
"5330",1122,101,-1
"5331",1326,98,-1
"5332",918,97,-1
"5333",1128,105,-1
"5334",1278,108,-1
"5335",1020,108,-1
"5336",1356,108,-1
"5337",1440,106,-1
"5338",1458,108,-1
"5339",1266,109,-1
"5340",1422,108,-1
"5341",1188,109,-1
"5342",1140,108,-1
"5343",996,109,-1
"5344",1284,108,-1
"5345",1146,106,-1
"5346",1182,108,-1
"5347",1224,108,-1
"5348",1338,108,-1
"5349",1362,105,-1
"5350",1272,108,-1
"5351",810,111,-1
"5352",1104,106,-1
"5353",1350,108,-1
"5354",1272,108,-1
"5355",906,109,-1
"5356",870,111,-1
"5357",966,108,-1
"5358",894,109,-1
"5359",774,106,-1
"5360",1176,106,-1
"5361",1092,105,-1
"5362",972,109,-1
"5363",1272,108,-1
"5364",1212,106,-1
"5365",1020,108,-1
"5366",1242,106,-1
"5367",1158,111,-1
"5368",1296,113,-1
"5369",1230,111,-1
"5370",1098,106,-1
"5371",1164,108,-1
"5372",1002,108,-1
"5373",1086,108,-1
"5374",882,109,-1
"5375",1212,108,-1
"5376",930,108,-1
"5377",1110,108,-1
"5378",1164,108,-1
"5379",906,111,-1
"5380",936,106,-1
"5381",1296,106,-1
"5382",978,109,-1
"5383",966,105,-1
"5384",1230,109,-1
"5385",882,108,-1
"5386",1350,106,-1
"5387",1122,105,-1
"5388",1188,108,-1
"5389",1296,108,-1
"5390",1098,109,-1
"5391",1200,108,-1
"5392",1086,111,-1
"5393",1326,109,-1
"5394",1236,109,-1
"5395",1002,108,-1
"5396",972,108,-1
"5397",1230,109,-1
"5398",894,108,-1
"5399",846,109,-1
"5400",1092,109,-1
"5401",660,109,-1
"5402",1362,109,-1
"5403",978,106,-1
"5404",1188,108,-1
"5405",1242,111,-1
"5406",1236,111,-1
"5407",1224,109,-1
"5408",1092,111,-1
"5409",876,101,-1
"5410",1068,98,-1
"5411",828,97,-1
"5412",726,98,-1
"5413",1038,72,-1
"5414",942,64,-1
"5415",888,55,-1
"5416",966,45,-1
"5417",876,40,-1
"5418",774,35,-1
"5419",894,26,-1
"5420",744,19,-1
"5421",1104,32,-1
"5422",1050,35,-1
"5423",894,45,-1
"5424",1038,56,-1
"5425",990,64,-1
"5426",816,84,-1
"5427",900,71,-1
"5428",918,87,-1
"5429",684,93,-1
"5430",720,103,-1
"5431",1074,105,-1
"5432",948,106,-1
"5433",864,108,-1
"5434",978,108,-1
"5435",654,108,-1
"5436",924,108,-1
"5437",726,106,-1
"5438",846,109,-1
"5439",606,111,-1
"5440",690,109,-1
"5441",804,114,-1
"5442",1374,108,-1
"5443",1524,108,-1
"5444",1578,105,-1
"5445",1770,103,-1
"5446",1818,103,-1
"5447",1806,101,-1
"5448",1806,103,-1
"5449",1806,105,-1
"5450",1800,103,-1
"5451",1686,103,-1
"5452",1572,105,-1
"5453",1512,106,-1
"5454",1254,108,-1
"5455",1518,108,-1
"5456",1572,105,-1
"5457",1698,105,-1
"5458",1350,106,-1
"5459",1698,106,-1
"5460",1716,105,-1
"5461",1212,106,-1
"5462",1434,108,-1
"5463",1704,105,-1
"5464",1278,106,-1
"5465",1326,109,-1
"5466",1230,109,-1
"5467",1374,109,-1
"5468",1266,109,-1
"5469",1404,108,-1
"5470",1362,108,-1
"5471",1386,108,-1
"5472",1524,109,-1
"5473",1428,106,-1
"5474",1542,109,-1
"5475",1380,106,-1
"5476",1368,103,-1
"5477",990,106,-1
"5478",1350,106,-1
"5479",1074,106,-1
"5480",888,109,-1
"5481",1116,108,-1
"5482",1416,105,-1
"5483",906,106,-1
"5484",618,106,-1
"5485",1116,105,-1
"5486",1116,105,-1
"5487",1050,106,-1
"5488",1188,108,-1
"5489",1194,106,-1
"5490",1110,106,-1
"5491",918,103,-1
"5492",1170,105,-1
"5493",990,109,-1
"5494",1140,106,-1
"5495",1062,103,-1
"5496",1290,108,-1
"5497",1218,105,-1
"5498",1278,105,-1
"5499",1014,90,-1
"5500",1080,84,-1
"5501",966,108,-1
"5502",1242,109,-1
"5503",1194,108,-1
"5504",1128,103,-1
"5505",1254,106,-1
"5506",1200,108,-1
"5507",1266,109,-1
"5508",1236,106,-1
"5509",1260,108,-1
"5510",1314,108,-1
"5511",1230,108,-1
"5512",1122,108,-1
"5513",1074,109,-1
"5514",996,103,-1
"5515",936,106,-1
"5516",1128,108,-1
"5517",924,108,-1
"5518",996,108,-1
"5519",918,101,-1
"5520",1086,109,-1
"5521",1350,105,-1
"5522",978,106,-1
"5523",966,108,-1
"5524",1134,108,-1
"5525",1128,106,-1
"5526",1200,101,-1
"5527",1074,109,-1
"5528",1074,109,-1
"5529",1182,106,-1
"5530",1188,106,-1
"5531",942,105,-1
"5532",1296,106,-1
"5533",1122,108,-1
"5534",954,106,-1
"5535",1158,108,-1
"5536",990,106,-1
"5537",1194,106,-1
"5538",774,108,-1
"5539",1224,109,-1
"5540",792,108,-1
"5541",1314,105,-1
"5542",1068,108,-1
"5543",882,109,-1
"5544",1368,106,-1
"5545",1260,105,-1
"5546",1116,106,-1
"5547",1164,111,-1
"5548",1224,105,-1
"5549",1248,105,-1
"5550",1020,108,-1
"5551",1212,106,-1
"5552",1284,111,-1
"5553",1230,106,-1
"5554",1152,109,-1
"5555",1248,109,-1
"5556",1212,108,-1
"5557",1386,108,-1
"5558",942,103,-1
"5559",1338,108,-1
"5560",1188,109,-1
"5561",1152,108,-1
"5562",996,106,-1
"5563",828,111,-1
"5564",1008,109,-1
"5565",1248,109,-1
"5566",1068,111,-1
"5567",1086,108,-1
"5568",780,114,-1
"5569",978,109,-1
"5570",1308,109,-1
"5571",1332,111,-1
"5572",1110,109,-1
"5573",1128,109,-1
"5574",1212,111,-1
"5575",1044,113,-1
"5576",1218,109,-1
"5577",1152,109,-1
"5578",1254,111,-1
"5579",1158,111,-1
"5580",1242,109,-1
"5581",1272,109,-1
"5582",1044,111,-1
"5583",888,105,-1
"5584",942,109,-1
"5585",1176,109,-1
"5586",1008,111,-1
"5587",876,111,-1
"5588",1092,113,-1
"5589",1044,108,-1
"5590",1146,109,-1
"5591",1008,108,-1
"5592",810,114,-1
"5593",984,113,-1
"5594",966,111,-1
"5595",660,113,-1
"5596",876,113,-1
"5597",690,114,-1
"5598",720,109,-1
"5599",1404,103,-1
"5600",984,100,-1
"5601",1422,100,-1
"5602",1656,100,-1
"5603",1434,95,-1
"5604",1080,82,-1
"5605",1374,63,-1
"5606",1266,34,-1
"5607",1482,43,-1
"5608",1518,43,-1
"5609",1476,45,-1
"5610",1356,35,-1
"5611",1146,47,-1
"5612",1272,72,-1
"5613",1296,100,-1
"5614",1494,105,-1
"5615",1350,103,-1
"5616",1596,101,-1
"5617",1134,105,-1
"5618",924,106,-1
"5619",1380,98,-1
"5620",1368,100,-1
"5621",1104,105,-1
"5622",1302,105,-1
"5623",1116,106,-1
"5624",1068,103,-1
"5625",990,101,-1
"5626",978,106,-1
"5627",1134,101,-1
"5628",954,105,-1
"5629",1170,105,-1
"5630",1026,108,-1
"5631",1320,106,-1
"5632",1308,105,-1
"5633",1368,103,-1
"5634",1212,101,-1
"5635",1002,108,-1
"5636",1044,109,-1
"5637",1362,105,-1
"5638",1158,105,-1
"5639",1296,108,-1
"5640",1326,106,-1
"5641",1152,105,-1
"5642",1404,106,-1
"5643",960,109,-1
"5644",1374,108,-1
"5645",1146,106,-1
"5646",1116,108,-1
"5647",450,106,-1
"5648",1008,108,-1
"5649",1080,108,-1
"5650",1074,108,-1
"5651",804,108,-1
"5652",888,106,-1
"5653",906,100,-1
"5654",1110,108,-1
"5655",1056,109,-1
"5656",1002,105,-1
"5657",1032,106,-1
"5658",1158,105,-1
"5659",1254,105,-1
"5660",1014,106,-1
"5661",1326,103,-1
"5662",1206,108,-1
"5663",840,103,-1
"5664",1068,106,-1
"5665",1152,105,-1
"5666",1224,108,-1
"5667",1056,109,-1
"5668",1212,106,-1
"5669",1308,108,-1
"5670",1398,106,-1
"5671",1338,109,-1
"5672",1038,108,-1
"5673",1146,109,-1
"5674",1308,105,-1
"5675",984,108,-1
"5676",1140,109,-1
"5677",1308,108,-1
"5678",1080,106,-1
"5679",1320,108,-1
"5680",1230,105,-1
"5681",1200,108,-1
"5682",1080,109,-1
"5683",1218,108,-1
"5684",1098,108,-1
"5685",1032,108,-1
"5686",1104,108,-1
"5687",1224,109,-1
"5688",1128,105,-1
"5689",1116,108,-1
"5690",1074,108,-1
"5691",1278,113,-1
"5692",1086,109,-1
"5693",1302,113,-1
"5694",1518,109,-1
"5695",1098,109,-1
"5696",1278,111,-1
"5697",1224,109,-1
"5698",1038,113,-1
"5699",1314,111,-1
"5700",1218,111,-1
"5701",1434,106,-1
"5702",1284,111,-1
"5703",1452,111,-1
"5704",1290,109,-1
"5705",1122,109,-1
"5706",1230,109,-1
"5707",996,109,-1
"5708",1290,111,-1
"5709",1086,113,-1
"5710",1098,108,-1
"5711",1008,109,-1
"5712",624,111,-1
"5713",1170,109,-1
"5714",864,111,-1
"5715",750,111,-1
"5716",954,108,-1
"5717",1158,111,-1
"5718",1482,111,-1
"5719",1386,109,-1
"5720",1806,106,-1
"5721",1986,105,-1
"5722",1860,108,-1
"5723",2154,105,-1
"5724",1656,103,-1
"5725",1680,105,-1
"5726",1344,106,-1
"5727",1626,106,-1
"5728",1740,108,-1
"5729",1860,106,-1
"5730",1806,109,-1
"5731",1476,108,-1
"5732",1752,106,-1
"5733",1644,105,-1
"5734",1752,105,-1
"5735",1626,108,-1
"5736",1578,106,-1
"5737",1632,103,-1
"5738",1656,105,-1
"5739",1446,108,-1
"5740",1386,105,-1
"5741",1140,105,-1
"5742",1554,108,-1
"5743",1416,108,-1
"5744",1542,108,-1
"5745",1464,109,-1
"5746",1038,106,-1
"5747",1524,106,-1
"5748",1458,108,-1
"5749",1494,106,-1
"5750",1044,108,-1
"5751",1416,109,-1
"5752",1272,108,-1
"5753",1170,109,-1
"5754",1356,109,-1
"5755",1242,105,-1
"5756",1272,108,-1
"5757",1482,109,-1
"5758",1344,109,-1
"5759",1344,108,-1
"5760",1464,108,-1
"5761",1290,106,-1
"5762",1212,109,-1
"5763",834,103,-1
"5764",804,108,-1
"5765",1050,111,-1
"5766",744,105,-1
"5767",1134,111,-1
"5768",240,105,-1
"5769",456,108,-1
"5770",408,109,-1
"5771",618,105,-1
"5772",978,105,-1
"5773",1074,108,-1
"5774",924,106,-1
"5775",1170,106,-1
"5776",1014,109,-1
"5777",984,108,-1
"5778",960,108,-1
"5779",558,108,-1
"5780",1032,108,-1
"5781",984,106,-1
"5782",1068,106,-1
"5783",1080,106,-1
"5784",864,108,-1
"5785",162,108,-1
"5786",948,109,-1
"5787",1050,103,-1
"5788",798,108,-1
"5789",732,108,-1
"5790",438,111,-1
"5791",1158,111,-1
"5792",1026,108,-1
"5793",834,109,-1
"5794",1140,109,-1
"5795",408,113,-1
"5796",660,108,-1
"5797",1050,108,-1
"5798",1170,113,-1
"5799",390,109,-1
"5800",582,108,-1
"5801",390,111,-1
"5802",402,55,-1
"5803",1794,56,-1
"5804",600,26,-1
"5805",1428,43,-1
"5806",1248,106,-1
"5807",1140,108,-1
"5808",1140,109,-1
"5809",696,108,-1
